State,Agency type,Agency name,Race,Religion,"Sexual
orientation",Ethnicity,Disability,Gender,Gender Identity,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
Nebraska,,Omaha,8,1,4,0,0,0,0,2,5,2,4,"438,465"
Nevada,Total,,10,1,9,4,0,0,0,,,,,
Nevada,Cities,,10,1,9,4,0,0,0,,,,,
Nevada,,Henderson,1,0,0,1,0,0,0,0,0,2,0,"274,121"
Nevada,,Las Vegas Metropolitan Police Department,7,0,9,1,0,0,0,2,0,6,9,"1,530,899"
Nevada,,North Las Vegas,0,0,0,1,0,0,0,0,,0,1,"229,436"
Nevada,,Reno,2,1,0,1,0,0,0,0,1,1,2,"235,055"
New Hampshire,Total,,9,1,4,0,0,0,0,,,,,
New Hampshire,Cities,,9,1,4,0,0,0,0,,,,,
New Hampshire,,Belmont,1,0,0,0,0,0,0,0,0,1,0,"7,257"
New Hampshire,,Concord,0,0,1,0,0,0,0,0,0,1,0,"42,358"
New Hampshire,,Dover,1,1,0,0,0,0,0,0,0,2,0,"30,633"
New Hampshire,,Farmington,2,0,0,0,0,0,0,1,0,1,0,"6,800"
New Hampshire,,Laconia,1,0,0,0,0,0,0,0,0,1,0,"16,043"
New Hampshire,,Lancaster,1,0,0,0,0,0,0,0,1,0,0,"3,421"
New Hampshire,,Lebanon,1,0,0,0,0,0,0,1,0,0,0,"13,716"
New Hampshire,,New London,0,0,1,0,0,0,0,1,0,0,0,"4,620"
New Hampshire,,Pelham,1,0,0,0,0,0,0,1,0,0,0,"13,133"
New Hampshire,,Pembroke,0,0,1,0,0,0,0,0,0,0,1,"7,125"
New Hampshire,,Plymouth,1,0,1,0,0,0,0,0,1,0,1,"6,989"
New Jersey,Total,,160,115,32,29,0,0,0,,,,,
New Jersey,Cities,,157,112,31,28,0,0,0,,,,,
New Jersey,,Aberdeen Township,1,0,0,1,0,0,0,0,0,0,2,"18,215"
New Jersey,,Asbury Park,0,0,0,1,0,0,0,0,0,1,0,"15,789"
New Jersey,,Atlantic Highlands,1,0,1,0,0,0,0,1,0,1,0,"4,346"
New Jersey,,Berkeley Township,0,1,0,0,0,0,0,0,1,0,0,"41,957"
New Jersey,,Bordentown Township,0,1,0,0,0,0,0,0,0,0,1,"11,438"
New Jersey,,Bradley Beach,1,0,0,0,0,0,0,0,1,0,0,"4,270"
New Jersey,,Brick Township,1,0,0,0,0,0,0,0,1,0,0,"75,995"
New Jersey,,Byram Township,1,1,0,0,0,0,0,1,0,1,0,"8,117"
New Jersey,,Carteret,0,1,0,0,0,0,0,0,1,0,0,"24,264"
New Jersey,,Clark Township,1,0,0,0,0,0,0,0,1,0,0,"15,308"
New Jersey,,Collingswood,1,0,0,0,0,0,0,0,0,1,0,"13,855"
New Jersey,,Colts Neck Township,0,3,0,0,0,0,0,0,1,2,0,"10,084"
New Jersey,,Cranbury Township,1,1,0,1,0,0,0,2,0,1,0,"3,929"
New Jersey,,Denville Township,0,1,0,0,0,0,0,1,0,0,0,"16,917"
New Jersey,,Dunellen,1,0,1,0,0,0,0,1,1,0,0,"7,388"
New Jersey,,East Brunswick Township,3,5,1,0,0,0,0,3,2,0,4,"48,391"
New Jersey,,East Hanover Township,0,3,0,0,0,0,0,0,1,0,2,"11,338"
New Jersey,,Egg Harbor Township,1,0,0,0,0,0,0,0,0,0,1,"43,992"
New Jersey,,Elk Township,1,0,0,0,0,0,0,0,1,0,0,"4,262"
New Jersey,,Englewood,0,1,0,0,0,0,0,1,0,0,0,"27,665"
New Jersey,,Evesham Township,8,1,2,1,0,0,0,1,3,1,7,"45,623"
New Jersey,,Ewing Township,0,2,0,1,0,0,0,2,1,0,0,"36,787"
New Jersey,,Fair Lawn,1,1,0,0,0,0,0,2,0,0,0,"33,174"
New Jersey,,Fort Lee,1,3,0,1,0,0,0,1,2,2,0,"36,226"
New Jersey,,Freehold,0,0,1,0,0,0,0,0,0,1,0,"12,042"
New Jersey,,Freehold Township,1,2,0,0,0,0,0,0,1,1,1,"36,033"
New Jersey,,Galloway Township,2,0,0,0,0,0,0,0,0,2,0,"37,716"
New Jersey,,Glassboro,2,0,0,0,0,0,0,1,1,0,0,"19,082"
New Jersey,,Glen Ridge,1,0,0,0,0,0,0,0,1,0,0,"7,658"
New Jersey,,Hackettstown,1,0,0,0,0,0,0,1,0,0,0,"9,576"
New Jersey,,"Hamilton Township, Atlantic County",2,0,0,0,0,0,0,0,0,2,0,"26,802"
New Jersey,,"Hamilton Township, Mercer County",0,0,0,1,0,0,0,1,0,,0,"89,138"
New Jersey,,Harrison Township,2,0,0,0,0,0,0,1,1,0,0,"12,812"
New Jersey,,Highland Park,3,1,0,0,0,0,0,1,1,1,1,"14,478"
New Jersey,,Hightstown,1,0,0,1,0,0,0,0,1,0,1,"5,592"
New Jersey,,Hillsborough Township,0,3,1,0,0,0,0,0,2,2,0,"39,522"
New Jersey,,Hoboken,5,0,1,2,0,0,0,3,2,1,2,"53,303"
New Jersey,,Holmdel Township,1,0,0,0,0,0,0,0,1,0,0,"16,699"
New Jersey,,Hopewell Township,1,0,0,0,0,0,0,0,0,1,0,"18,416"
New Jersey,,Howell Township,2,3,1,1,0,0,0,1,4,1,1,"51,884"
New Jersey,,Jackson Township,1,0,0,0,0,0,0,0,0,0,1,"56,347"
New Jersey,,Jersey City,0,1,2,1,0,0,0,2,1,1,0,"260,005"
New Jersey,,Keansburg,3,0,0,1,0,0,0,1,1,1,1,"9,991"
New Jersey,,Kearny,1,2,0,0,0,0,0,0,1,0,2,"41,964"
New Jersey,,Lacey Township,1,0,1,0,0,0,0,2,0,0,0,"28,100"
New Jersey,,Lakewood Township,7,8,0,0,0,0,0,1,5,7,2,"93,749"
New Jersey,,"Lawrence Township, Mercer County",0,2,0,0,0,0,0,0,0,2,0,"33,133"
New Jersey,,Little Egg Harbor Township,3,1,1,0,0,0,0,3,1,1,0,"20,401"
New Jersey,,Little Falls Township,3,0,1,0,0,0,0,0,0,0,4,"14,564"
New Jersey,,Livingston Township,0,1,0,0,0,0,0,0,0,1,0,"29,694"
New Jersey,,Lodi,1,0,0,0,0,0,0,0,1,0,0,"24,648"
New Jersey,,Lopatcong Township,0,1,0,0,0,0,0,1,0,0,0,"8,056"
New Jersey,,Madison,1,0,0,0,0,0,0,0,1,0,0,"16,380"
New Jersey,,Manalapan Township,0,2,1,1,0,0,0,1,2,1,0,"40,063"
New Jersey,,Manasquan,1,0,0,0,0,0,0,0,0,0,1,"5,721"
New Jersey,,Manchester Township,0,1,0,0,0,0,0,0,1,0,0,"43,394"
New Jersey,,"Mansfield Township, Burlington County",0,2,0,0,0,0,0,0,0,0,2,"8,568"
New Jersey,,"Mansfield Township, Warren County",0,1,0,0,0,0,0,0,0,1,0,"7,550"
New Jersey,,Mantua Township,0,0,1,0,0,0,0,0,0,1,0,"15,105"
New Jersey,,Maple Shade Township,1,0,0,0,0,0,0,0,1,0,0,"19,024"
New Jersey,,Marlboro Township,0,2,1,0,0,0,0,0,0,1,2,"40,351"
New Jersey,,Medford Township,3,3,0,1,0,0,0,3,,0,4,"23,343"
New Jersey,,Mendham,1,0,0,0,0,0,0,0,1,0,0,"5,029"
New Jersey,,Metuchen,1,0,0,0,0,0,0,0,1,0,0,"13,823"
New Jersey,,Middlesex,1,0,0,0,0,0,0,0,0,0,1,"13,876"
New Jersey,,Middle Township,0,1,0,0,0,0,0,1,0,0,0,"18,883"
New Jersey,,Middletown Township,1,2,0,0,0,0,0,1,2,0,0,"66,223"
New Jersey,,"Monroe Township, Gloucester County",2,0,0,0,0,0,0,0,0,1,1,"36,933"
New Jersey,,"Monroe Township, Middlesex County",8,2,0,1,0,0,0,3,4,3,1,"42,333"
New Jersey,,Moorestown Township,1,0,0,0,0,0,0,1,0,0,0,"20,651"
New Jersey,,Morris Township,0,1,0,0,0,0,0,0,0,0,1,"22,614"
New Jersey,,Mount Laurel Township,1,0,0,0,0,0,0,0,1,0,0,"41,698"
New Jersey,,Mount Olive Township,1,1,0,0,0,0,0,1,0,0,1,"28,891"
New Jersey,,Neptune City,1,0,0,0,0,0,0,0,1,0,0,"4,831"
New Jersey,,Neptune Township,7,2,3,0,0,0,0,2,1,7,2,"27,812"
New Jersey,,Newark,5,0,0,0,0,0,0,0,0,0,5,"279,110"
New Jersey,,New Brunswick,3,1,2,0,0,0,0,2,0,1,3,"56,193"
New Jersey,,New Providence,1,1,0,0,0,0,0,1,0,1,0,"12,387"
New Jersey,,Newton,1,0,0,0,0,0,0,0,0,0,1,"7,897"
New Jersey,,North Bergen Township,0,0,2,1,0,0,0,1,2,0,0,"62,817"
New Jersey,,North Brunswick Township,0,0,1,1,0,0,0,0,0,1,1,"42,526"
New Jersey,,Nutley Township,1,1,0,0,0,0,0,1,1,0,0,"28,625"
New Jersey,,Ocean City,0,2,0,0,0,0,0,0,0,2,0,"11,392"
New Jersey,,Oradell,0,2,0,0,0,0,0,0,0,0,2,"8,175"
New Jersey,,Palmyra,1,0,0,0,0,0,0,0,0,1,0,"7,353"
New Jersey,,Paramus,1,1,0,0,0,0,0,0,0,1,1,"26,791"
New Jersey,,Parsippany-Troy Hills Township,0,1,0,0,0,0,0,0,1,0,0,"54,025"
New Jersey,,Passaic,0,2,0,1,0,0,0,2,0,1,0,"71,228"
New Jersey,,Pemberton Township,2,0,0,0,0,0,0,0,1,0,1,"27,916"
New Jersey,,Pine Hill,0,0,1,0,0,0,0,0,1,0,0,"10,583"
New Jersey,,Piscataway Township,0,2,0,0,0,0,0,1,1,0,0,"59,089"
New Jersey,,Pitman,5,1,1,0,0,0,0,0,4,1,2,"8,941"
New Jersey,,Point Pleasant,1,0,0,0,0,0,0,0,1,0,0,"18,547"
New Jersey,,Randolph Township,3,3,0,2,0,0,0,2,5,1,0,"26,055"
New Jersey,,Readington Township,1,0,0,0,0,0,0,0,1,0,0,"16,081"
New Jersey,,Ridgefield Park,0,1,0,0,0,0,0,0,1,0,0,"12,990"
New Jersey,,Ridgewood,0,1,0,1,0,0,0,0,1,0,1,"25,482"
New Jersey,,Riverdale,0,1,0,0,0,0,0,1,0,0,0,"4,162"
New Jersey,,Riverton,1,0,0,0,0,0,0,1,0,0,0,"2,771"
New Jersey,,Robbinsville Township,1,1,1,0,0,0,0,0,3,0,0,"14,176"
New Jersey,,Roxbury Township,0,1,0,0,0,0,0,0,0,0,1,"23,640"
New Jersey,,Rumson,0,2,0,0,0,0,0,0,0,0,2,"6,980"
New Jersey,,South Brunswick Township,0,2,1,4,0,0,0,1,2,3,1,"45,096"
New Jersey,,South Plainfield,1,0,0,0,0,0,0,0,1,0,0,"23,911"
New Jersey,,Springfield,1,0,0,0,0,0,0,0,0,0,1,"17,104"
New Jersey,,Spring Lake,0,1,0,0,0,0,0,0,1,0,0,"3,003"
New Jersey,,Stratford,1,1,0,0,0,0,0,2,0,0,0,"6,943"
New Jersey,,Trenton,1,0,0,0,0,0,0,0,0,1,0,"84,324"
New Jersey,,Union Beach,0,0,1,0,0,0,0,1,0,0,0,"5,701"
New Jersey,,Union City,1,3,0,1,0,0,0,3,0,0,2,"68,787"
New Jersey,,Union Township,1,0,0,0,0,0,0,0,0,0,1,"57,830"
New Jersey,,Verona,0,2,0,0,0,0,0,2,0,0,0,"13,771"
New Jersey,,Vineland,0,0,0,1,0,0,0,1,0,0,0,"61,115"
New Jersey,,Voorhees Township,0,1,0,0,0,0,0,0,0,1,0,"29,240"
New Jersey,,Weehawken Township,0,1,0,0,0,0,0,0,0,0,1,"13,579"
New Jersey,,Westampton Township,0,1,0,0,0,0,0,0,0,1,0,"8,772"
New Jersey,,West Deptford Township,2,0,0,0,0,0,0,1,0,0,1,"21,490"
New Jersey,,West Long Branch,2,0,0,0,0,0,0,1,1,0,0,"8,615"
New Jersey,,West Milford Township,3,1,0,0,0,0,0,0,0,2,2,"26,623"
New Jersey,,Winslow Township,1,0,0,0,0,0,0,0,0,1,0,"39,139"
New Jersey,,Woodbridge Township,3,4,0,0,0,0,0,2,3,1,1,"100,969"
New Jersey,,Woodbury,13,1,1,0,0,0,0,5,4,1,5,"10,071"
New Jersey,,Woodstown,1,0,0,0,0,0,0,0,0,0,1,"3,478"
New Jersey,Metropolitan Counties,,2,0,1,1,0,0,0,,,,,
New Jersey,,Camden County Police Department,2,0,1,1,0,0,0,2,1,0,1,
New Jersey,State Police Agencies,,1,3,0,0,0,0,0,,,,,
New Jersey,,State Police:,,,,,,,,,,,,
New Jersey,,Monmouth County,0,3,0,0,0,0,0,0,0,3,0,
New Jersey,,Sussex County,1,0,0,0,0,0,0,1,0,0,0,
New Mexico,Total,,6,4,1,2,0,0,0,,,,,
New Mexico,Cities,,4,4,1,1,0,0,0,,,,,
New Mexico,,Albuquerque,4,4,1,1,0,0,0,,6,,4,"558,874"
New Mexico,Universities and Colleges,,1,0,0,0,0,0,0,,,,,
New Mexico,,University of New Mexico,1,0,0,0,0,0,0,,,1,,"28,592"
New Mexico,Metropolitan Counties,,1,0,0,1,0,0,0,,,,,
New Mexico,,Bernalillo,1,0,0,1,0,0,0,,1,,1,
New York,Total,,108,287,110,35,1,0,4,,,,,
New York,Cities,,64,187,92,30,0,0,4,,,,,
New York,,Albany,1,1,1,0,0,0,0,1,2,0,0,"98,595"
New York,,Buffalo,10,0,4,1,0,0,0,2,5,4,4,"258,419"
New York,,Carthage Village,0,0,0,1,0,0,0,0,0,1,0,"3,710"
New York,,Cheektowaga Town,4,0,0,0,0,0,0,0,1,3,0,"78,209"
New York,,Clarkstown Town,0,1,0,0,0,0,0,0,0,0,1,"81,435"
New York,,Cortland,0,2,0,0,0,0,0,0,2,0,0,"19,032"
New York,,Crawford Town,1,1,0,0,0,0,0,2,0,0,0,"9,240"
New York,,Dobbs Ferry Village,1,0,0,0,0,0,0,0,0,1,0,"11,102"
New York,,Fishkill Town,0,1,0,0,0,0,0,0,0,1,0,"21,502"
New York,,Freeport Village,0,0,1,0,0,0,0,0,0,0,1,"43,234"
New York,,Geddes Town,1,0,0,0,0,0,0,0,0,1,0,"10,436"
New York,,Geneseo Village,0,0,0,0,0,0,1,0,0,1,0,"7,914"
New York,,Greenburgh Town,0,0,0,1,0,0,0,1,0,0,0,"45,133"
New York,,Lake Placid Village,1,0,0,0,0,0,0,0,0,1,0,"2,460"
New York,,Manlius Town,0,0,1,0,0,0,0,0,0,0,1,"24,577"
New York,,Middletown,0,2,0,0,0,0,0,2,0,0,0,"27,700"
New York,,Monroe Village,1,1,0,0,0,0,0,0,0,2,0,"8,627"
New York,,Mount Vernon,1,0,0,0,0,0,0,1,0,0,0,"68,442"
New York,,New Rochelle,1,2,1,2,0,0,0,1,3,2,0,"80,030"
New York,,New York,37,168,78,22,0,0,2,60,68,107,72,"8,473,938"
New York,,Niagara Falls,0,0,0,1,0,0,0,0,1,0,0,"49,300"
New York,,Oneonta City,0,1,0,0,0,0,0,0,0,0,1,"13,961"
New York,,Orangetown Town,1,4,0,1,0,0,0,0,0,5,1,"37,677"
New York,,Poughkeepsie,1,0,0,0,0,0,0,0,1,0,0,"30,554"
New York,,Poughkeepsie Town,1,0,0,0,0,0,0,0,0,0,1,"43,599"
New York,,Rochester,1,0,2,0,0,0,0,1,2,0,0,"210,347"
New York,,Southold Town,0,0,1,0,0,0,0,0,0,1,0,"19,991"
New York,,Spring Valley Village,0,1,0,0,0,0,1,0,0,0,2,"32,586"
New York,,Yonkers,1,1,3,1,0,0,0,0,4,1,1,"200,624"
New York,,Yorktown Town,0,1,0,0,0,0,0,0,0,0,1,"36,989"
New York,Universities and Colleges,,2,10,3,1,0,0,0,,,,,
New York,,Cornell University,0,0,1,0,0,0,0,0,1,0,0,"21,593"
New York,,State University of New York: ,,,,,,,,,,,,
New York,,Binghamton,0,1,0,0,0,0,0,1,0,0,0,"16,077"
New York,,Stony Brook,1,1,0,0,0,0,0,1,0,1,0,"24,143"
New York,,State University of New York Agricultural and Technical College:,,,,,,,,,,,,
New York,,Cobleskill,0,0,0,1,0,0,0,0,0,0,1,"2,453"
New York,,Morrisville,0,3,0,0,0,0,0,3,0,0,0,"3,028"
New York,,State University of New York College:,,,,,,,,,,,,
New York,,Buffalo,0,1,1,0,0,0,0,1,1,0,0,"11,091"
New York,,New Paltz,0,1,0,0,0,0,0,0,0,1,0,"7,578"
New York,,Oneonta,0,1,0,0,0,0,0,0,0,0,1,"6,034"
New York,,Oswego,0,1,0,0,0,0,0,1,0,0,0,"8,117"
New York,,Potsdam,1,1,1,0,0,0,0,1,1,0,1,"4,042"
New York,Metropolitan Counties,,31,75,14,3,1,0,0,,,,,
New York,,Erie,0,0,1,0,0,0,0,0,0,1,0,
New York,,Nassau,17,21,2,1,0,0,0,7,16,13,5,
New York,,Niagara,0,0,0,0,1,0,0,0,1,0,0,
New York,,Ontario,0,1,0,0,0,0,0,0,0,1,0,
New York,,Suffolk County Police Department,14,53,9,2,0,0,0,15,20,19,24,
New York,,Washington,0,0,1,0,0,0,0,0,0,0,1,
New York,,Westchester Public Safety,0,0,1,0,0,0,0,1,0,0,0,
New York,State Police Agencies,,5,3,1,1,0,0,0,,,,,
New York,,State Police:,,,,,,,,,,,,
New York,,Chenango County ,1,0,0,0,0,0,0,0,1,0,0,
New York,,Columbia County ,0,0,1,0,0,0,0,0,1,0,0,
New York,,Essex County ,1,1,0,0,0,0,0,0,0,2,0,
New York,,Herkimer County ,0,0,0,1,0,0,0,0,1,0,0,
New York,,Orange County ,0,1,0,0,0,0,0,0,1,0,0,
New York,,Otsego County ,1,0,0,0,0,0,0,1,0,0,0,
New York,,Suffolk County ,1,0,0,0,0,0,0,0,1,0,0,
New York,,Tompkins County ,1,0,0,0,0,0,0,0,0,1,0,
New York,,Washington County ,0,1,0,0,0,0,0,0,1,0,0,
New York,Other Agencies,,6,12,0,0,0,0,0,,,,,
New York,,New York City Metropolitan Transportation Authority,5,5,0,0,0,0,0,1,4,0,5,
New York,,State Park:,,,,,,,,,,,,
New York,,Long Island Region,0,7,0,0,0,0,0,0,4,1,2,
New York,,New York City Region,1,0,0,0,0,0,0,0,0,0,1,
North Carolina,Total,,85,19,23,11,2,0,0,,,,,
North Carolina,Cities,,67,11,17,9,2,0,0,,,,,
North Carolina,,Asheville,2,0,2,0,0,0,0,2,0,0,2,"88,184"
North Carolina,,Burlington,0,0,1,0,0,0,0,0,1,0,0,"51,627"
North Carolina,,Chapel Hill,2,0,0,0,0,0,0,1,0,1,0,"60,190"
North Carolina,,Charlotte-Mecklenburg,11,5,5,3,1,0,0,6,10,5,4,"856,916"
North Carolina,,Fayetteville,7,0,1,0,0,0,0,0,6,1,1,"205,306"
North Carolina,,Greensboro,5,0,1,0,0,0,0,0,3,0,3,"282,203"
North Carolina,,Greenville,3,1,0,0,0,0,0,1,0,2,1,"90,198"
North Carolina,,High Point,1,0,0,1,0,0,0,0,2,0,0,"108,540"
North Carolina,,Hillsborough,2,0,0,0,0,0,0,0,1,1,0,"6,451"
North Carolina,,Hope Mills,2,1,0,1,0,0,0,1,3,0,0,"16,399"
North Carolina,,Jacksonville,1,0,0,0,0,0,0,0,1,0,0,"68,651"
North Carolina,,Lenoir,1,0,0,0,0,0,0,0,1,0,0,"17,994"
North Carolina,,Mount Airy,1,0,0,0,0,0,0,0,0,0,1,"10,420"
North Carolina,,Oxford,3,0,0,0,0,0,0,2,0,1,0,"8,748"
North Carolina,,Raleigh,14,2,4,4,1,0,0,1,5,10,9,"438,363"
North Carolina,,Roanoke Rapids,3,0,0,0,0,0,0,2,1,0,0,"15,602"
North Carolina,,Salisbury,1,0,0,0,0,0,0,1,0,0,0,"33,627"
North Carolina,,Stallings,0,0,1,0,0,0,0,1,0,0,0,"14,848"
North Carolina,,Waynesville,1,0,0,0,0,0,0,0,0,1,0,"9,712"
North Carolina,,Williamston,1,0,0,0,0,0,0,0,0,1,0,"5,345"
North Carolina,,Wilmington,2,2,2,0,0,0,0,3,2,0,1,"113,418"
North Carolina,,Wilson,4,0,0,0,0,0,0,2,1,0,1,"49,731"
North Carolina,Universities and Colleges,,2,6,1,0,0,0,0,,,,,
North Carolina,,East Carolina University,0,4,0,0,0,0,0,0,1,1,2,"26,887"
North Carolina,,Fayetteville State University,1,0,0,0,0,0,0,0,0,1,0,"6,179"
North Carolina,,North Carolina School of the Arts,1,0,0,0,0,0,0,1,0,0,0,912
North Carolina,,University of North Carolina:,,,,,,,,,,,,
North Carolina,,Asheville,0,1,0,0,0,0,0,1,0,0,0,"3,784"
North Carolina,,Wilmington,0,0,1,0,0,0,0,1,0,0,0,"13,937"
North Carolina,,Western Carolina University,0,1,0,0,0,0,0,0,0,1,0,"10,107"
North Carolina,Metropolitan Counties,,13,2,4,1,0,0,0,,,,,
North Carolina,,Buncombe,2,0,1,0,0,0,0,0,1,1,1,
North Carolina,,Cumberland,1,0,0,0,0,0,0,0,0,0,1,
North Carolina,,Currituck,2,0,0,0,0,0,0,1,0,1,0,
North Carolina,,Forsyth,3,2,0,0,0,0,0,0,2,2,1,
North Carolina,,Gaston County Police Department,2,0,0,0,0,0,0,0,2,0,0,
North Carolina,,Guilford,1,0,2,1,0,0,0,0,3,1,0,
North Carolina,,Iredell,1,0,0,0,0,0,0,0,0,1,0,
North Carolina,,New Hanover,0,0,1,0,0,0,0,0,0,1,0,
North Carolina,,Rockingham,1,0,0,0,0,0,0,0,0,0,1,
North Carolina,Nonmetropolitan Counties,,3,0,1,1,0,0,0,,,,,
North Carolina,,Pasquotank,3,0,0,0,0,0,0,1,0,0,2,
North Carolina,,Surry,0,0,0,1,0,0,0,0,0,0,1,
North Carolina,,Wilkes,0,0,1,0,0,0,0,0,1,0,0,
North Dakota,Total,,25,3,4,8,0,0,0,,,,,
North Dakota,Cities,,19,3,4,5,0,0,0,,,,,
North Dakota,,Bismarck,5,1,0,2,0,0,0,0,4,3,1,"68,492"
North Dakota,,Devils Lake,1,0,0,0,0,0,0,0,1,0,0,"7,286"
North Dakota,,Fargo,5,1,2,1,0,0,0,1,5,0,3,"115,686"
North Dakota,,Grand Forks,1,0,0,1,0,0,0,0,1,1,0,"55,438"
North Dakota,,Mandan,1,0,0,0,0,0,0,0,1,0,0,"20,253"
North Dakota,,Minot,1,1,0,0,0,0,0,1,1,0,0,"47,682"
North Dakota,,Rolla,0,0,1,0,0,0,0,0,1,0,0,"1,350"
North Dakota,,Tioga,0,0,0,1,0,0,0,0,0,0,1,"1,661"
North Dakota,,West Fargo,5,0,1,0,0,0,0,0,2,2,2,"30,970"
North Dakota,Metropolitan Counties,,4,0,0,0,0,0,0,,,,,
North Dakota,,Cass,2,0,0,0,0,0,0,1,0,0,1,
North Dakota,,Morton,2,0,0,0,0,0,0,0,1,0,1,
North Dakota,Nonmetropolitan Counties,,2,0,0,3,0,0,0,,,,,
North Dakota,,Bottineau,0,0,0,1,0,0,0,1,0,0,0,
North Dakota,,Dunn,1,0,0,0,0,0,0,0,0,1,0,
North Dakota,,McLean,0,0,0,1,0,0,0,0,0,1,0,
North Dakota,,Rolette,0,0,0,1,0,0,0,1,0,0,0,
North Dakota,,Ward,1,0,0,0,0,0,0,0,1,0,0,
Ohio,Total,,244,26,69,56,8,0,0,,,,,
Ohio,Cities,,220,23,61,54,7,0,0,,,,,
Ohio,,Akron,2,1,1,0,0,0,0,1,0,3,0,"197,891"
Ohio,,Athens,0,0,1,0,0,0,0,0,0,1,0,"24,083"
Ohio,,Austintown,1,0,0,0,0,0,0,0,0,0,1,"35,997"
Ohio,,Barberton,2,0,0,0,0,0,0,0,1,1,0,"26,286"
Ohio,,"Bath Township, Summit County",1,0,0,0,0,0,0,1,0,0,0,"9,805"
Ohio,,Bellbrook,1,0,0,0,0,0,0,1,0,0,0,"7,044"
Ohio,,Bellefontaine,1,0,0,0,0,0,0,0,0,0,1,"13,156"
Ohio,,Brunswick Hills Township,0,0,1,0,0,0,0,0,1,0,0,"10,202"
Ohio,,Butler Township,0,0,0,0,1,0,0,0,0,0,1,"7,864"
Ohio,,Canton,1,0,0,0,0,0,0,0,1,0,0,"72,391"
Ohio,,Carroll Township,0,0,0,0,1,0,0,0,0,1,0,"2,121"
Ohio,,Celina,2,0,1,0,0,0,0,0,2,1,0,"10,370"
Ohio,,Cincinnati,35,3,5,11,0,0,0,8,22,13,11,"297,671"
Ohio,,Circleville,0,0,1,0,0,0,0,1,0,0,0,"13,469"
Ohio,,Cleveland,3,0,2,0,0,0,0,0,3,0,2,"388,655"
Ohio,,Columbus,89,8,17,34,1,0,0,30,42,44,33,"830,811"
Ohio,,Dayton,6,1,2,1,0,0,0,1,1,3,5,"143,217"
Ohio,,East Palestine,1,0,0,0,0,0,0,1,0,0,0,"4,601"
Ohio,,Forest Park,1,0,0,0,0,0,0,0,0,0,1,"18,724"
Ohio,,Garfield Heights,3,1,2,0,3,0,0,3,3,2,1,"28,273"
Ohio,,Grove City,4,1,0,0,0,0,0,3,2,0,0,"37,945"
Ohio,,Groveport,0,0,0,1,0,0,0,0,1,0,0,"5,700"
Ohio,,"Hamilton Township, Warren County",1,0,0,0,0,0,0,1,0,0,0,"21,920"
Ohio,,Heath,0,0,1,0,0,0,0,0,1,0,0,"10,485"
Ohio,,Hubbard,1,0,0,0,0,0,0,1,0,0,0,"7,724"
Ohio,,Huber Heights,1,1,0,0,0,0,0,0,1,0,1,"38,137"
Ohio,,Hudson,0,0,1,0,0,0,0,0,0,1,0,"22,526"
Ohio,,Independence,1,0,0,0,0,0,0,0,1,0,0,"7,147"
Ohio,,"Jackson Township, Stark County",0,0,0,0,1,0,0,0,0,0,1,"40,645"
Ohio,,Lakewood,3,0,0,0,0,0,0,0,0,1,2,"50,923"
Ohio,,Lancaster,4,0,0,0,0,0,0,1,2,0,1,"39,453"
Ohio,,Leipsic,0,1,0,0,0,0,0,1,0,0,0,"2,035"
Ohio,,Lima,0,0,1,0,0,0,0,,,1,0,"38,265"
Ohio,,Lockland,3,0,0,0,0,0,0,0,1,0,2,"3,434"
Ohio,,Lorain,2,0,4,2,0,0,0,1,1,3,3,"63,619"
Ohio,,Louisville,1,0,0,0,0,0,0,0,0,1,0,"9,150"
Ohio,,Mansfield,1,0,0,1,0,0,0,0,0,2,0,"46,145"
Ohio,,Marysville,1,0,0,0,0,0,0,0,1,0,0,"22,460"
Ohio,,Mason,1,0,0,0,0,0,0,0,0,0,1,"31,416"
Ohio,,Maumee,0,1,0,0,0,0,0,0,0,0,1,"14,062"
Ohio,,Medina,0,1,0,1,0,0,0,1,0,0,1,"26,551"
Ohio,,Miamisburg,0,1,0,1,0,0,0,0,2,0,0,"20,109"
Ohio,,Milton Township,1,0,0,0,0,0,0,0,1,0,0,"2,488"
Ohio,,Minster,0,0,1,0,0,0,0,1,0,0,0,"2,835"
Ohio,,Monroe,0,0,1,0,0,0,0,1,,,,"15,498"
Ohio,,Montgomery,1,0,0,0,0,0,0,0,0,0,1,"10,395"
Ohio,,Montpelier,1,0,0,0,0,0,0,0,0,1,0,"4,048"
Ohio,,Moraine,2,0,0,0,0,0,0,1,0,0,1,"6,331"
Ohio,,Mount Healthy,1,0,0,0,0,0,0,1,0,0,0,"6,051"
Ohio,,Napoleon,0,0,2,0,0,0,0,0,1,1,0,"8,687"
Ohio,,New Albany,0,1,0,0,0,0,0,0,0,0,1,"9,111"
Ohio,,Newton Falls,0,0,1,0,0,0,0,0,0,0,1,"4,701"
Ohio,,Niles,1,0,0,0,0,0,0,0,0,1,0,"18,848"
Ohio,,Northwood,0,1,0,0,0,0,0,0,0,1,0,"5,364"
Ohio,,Norwood,3,0,0,0,0,0,0,1,0,1,1,"19,027"
Ohio,,Oregon,0,0,0,1,0,0,0,0,0,1,0,"20,207"
Ohio,,Parma,3,0,0,0,0,0,0,0,1,0,2,"80,168"
